SMILES,Title,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
c1(-c2cnc3[nH]cc(-c4ccncc4)c3c2)c[nH]nc1,ReINVENT_901,-9.25597374761947,-7.91088154245408,261.288,3.0149999999999997,2.5679157953914373,0.5823755491954764,70.25,3,2,2,True,CHEMBL156807,0.6741941044647475,50383511,0.5819442395633574,0.1111111111111111,0.15
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc2ccncc12,ReINVENT_902,-6.84531301009254,-8.11088264236312,410.5020000000001,5.091300000000004,3.3776367190421652,0.41865889182788507,77.52,4,1,4,False,CHEMBL1809111,0.5265726681127982,CHEMBL400863,0.5296380090497738,0.17721518987341772,0.12345679012345678
c1(-c2cnc3[nH]cc(-c4ccncc4)c3c2)ccncc1,ReINVENT_903,-9.37906920331837,-8.21885306006416,272.31100000000004,3.6869000000000014,2.2671864775750254,0.6052054517556368,54.46,3,1,2,True,CHEMBL3968891,0.734986033519553,CHEMBL400863,0.6050765740215542,0.08196721311475409,0.14925373134328357
c1cccc(-c2cn3ccnc3c(-c3ccncc3)c2)c1,ReINVENT_904,-8.07119461400739,-7.42807368165808,271.32300000000004,4.063300000000002,2.158744719333269,0.5500057924513818,30.19,3,0,2,True,CHEMBL3401129,0.6627649478013287,CHEMBL3947134,0.5091586463831108,0.13333333333333333,0.13636363636363635
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c(c1)nccn2,ReINVENT_905,-6.79840876567386,-6.77347457787247,350.3850000000001,4.143900000000002,2.4539071584192182,0.5287298609963954,80.24,5,1,3,True,51023138,0.6332564763325648,CHEMBL220227,0.48248512888301387,0.18840579710144928,0.23636363636363636
c1(-c2c(-c3ccncc3)[nH]c(-c3cc(F)c(F)cc3)n2)ccc2c(c1)c(C)c[nH]2,ReINVENT_906,-8.0138359119934,-9.04975943479571,386.4050000000001,5.873620000000003,2.5014198665761693,0.40715177834492533,57.36,2,2,3,True,50407527,0.5931875830414302,CHEMBL1946331,0.6391198669566329,0.0963855421686747,0.12048192771084337
Fc1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc(-c2ccncc2)c1,ReINVENT_907,-6.76351897406892,-5.90589247319258,410.4270000000001,6.145900000000004,2.3740592403733185,0.38683119390548165,54.46,3,1,4,True,13971,0.5398535990239934,CHEMBL1080582,0.5552362707535121,0.19753086419753085,0.14102564102564102
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)ccc2c(cc[nH]2)c1,ReINVENT_908,-9.46221101547031,-9.29969321614909,310.36,4.773200000000003,2.427317419374633,0.49307003085343487,57.36,2,2,2,True,CHEMBL557273,0.7033188585607941,CHEMBL1681992,0.6499549684779345,0.1506849315068493,0.08108108108108109
c1cccc(-c2c(-c3ncccc3)[nH]c(-c3ccncc3)n2)c1,ReINVENT_909,-6.69700013316047,-5.97671736717005,298.34900000000005,4.200700000000003,2.1011391040775127,0.6164207973171626,54.46,3,1,3,True,CHEMBL256987,0.5896424815983176,51237972,0.6194187368079234,0.26666666666666666,0.15789473684210525
c12nc(-c3ccncc3)c(-c3ccc(F)cc3)nc1cc(-c1c(-c3ccncc3)[nH]cn1)cc2,ReINVENT_910,-6.66170653163342,-5.30271836671586,444.4730000000001,5.950000000000005,2.6030197824458643,0.36340806789956936,80.24,5,1,4,True,CHEMBL593375,0.5119564213830672,50543920,0.6117847025495751,0.1276595744680851,0.38181818181818183
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4[nH]c5c(cc(C6=NCC(C)N6)cc5)n4)cc3)n2)ccc(F)cc1,ReINVENT_911,-5.11197952844864,-6.90644130400208,513.5800000000002,6.226400000000005,3.340010157961512,0.25484191184816024,94.64,5,3,5,True,50721050,0.4755708746230073,CHEMBL4082212,0.5810719131614654,0.13592233009708737,0.2808988764044944
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4ccc(F)cc4)cc3)n2)ccc2c(c1)cc[nH]2,ReINVENT_912,-6.99909587668084,-7.81926125030941,430.4860000000001,7.093100000000004,2.402412159997805,0.31352975730408,57.36,2,2,4,True,CHEMBL594523,0.6388461143619751,CHEMBL1682007,0.5743398707132683,0.1368421052631579,0.2222222222222222
c1(-c2[nH]cc(-c3ccc4c(c5cc[nH]c5cc4)n3)n2)c[nH]c2ccc(-c3ccncc3)cc12,ReINVENT_913,-8.76856800402215,-8.77091202189468,426.4830000000001,6.316500000000005,2.9528312551883307,0.3091125820327321,86.04,3,3,3,True,CHEMBL4638292,0.6079588936263256,CHEMBL1771713,0.5808321258538605,0.07142857142857142,0.07608695652173914
O=C(c1ccc([N+](=O)[O-])cc1)Nc1cc2c(nc(C3CC3)c(-c3ccc(-c4cnn(C)c4)cc3)c2)cc1,ReINVENT_914,-4.85925446426183,-8.03462156204082,489.53500000000025,6.340200000000006,2.495490993966577,0.2214085587991772,102.94999999999999,6,1,6,False,CHEMBL4877117,0.462703654777631,CHEMBL194806,0.5468378506894912,0.1588785046728972,0.17647058823529413
c1(-c2ccncc2)c(-c2cc3c([nH]cc3)cc2)[nH]c(-c2ccncc2)n1,ReINVENT_915,-7.68391724107258,-7.71548459028416,337.3860000000001,4.682000000000003,2.4703034539607014,0.501939042074085,70.25,3,2,3,True,CHEMBL256306,0.5939720979205054,CHEMBL220227,0.5935511856564488,0.08571428571428572,0.23214285714285715
c12ccc(-c3nc(-c4c[nH]c5ccccc54)[nH]c3-c3ccncc3)cc1C(C)(C)OC2=O,ReINVENT_916,-7.50061279719534,-6.26505395241146,420.4720000000002,5.692500000000004,2.7561959855721145,0.36722248054891554,83.66,4,2,3,True,CHEMBL407958,0.478749864821023,CHEMBL1761567,0.45342505015763834,0.23076923076923078,0.10309278350515463
c1(-c2cc(-c3cc4cccnc4cc3)nc(-c3ccncc3)c2)cccnc1,ReINVENT_917,-6.79448303353306,-7.12899214611502,360.42,5.420800000000004,2.222120182025302,0.43093456348668946,51.56,4,0,3,True,CHEMBL4566059,0.5773231622746187,50291813,0.5047436307429911,0.14634146341463414,0.0989010989010989
c1cc(-c2c(Oc3cc(F)c(-c4ccncc4)cc3)nccn2)ccc1-c1ccccc1,ReINVENT_918,-6.53254800387401,-7.60446812320668,419.45900000000006,6.804000000000006,2.239708463043712,0.31413944006467076,47.900000000000006,4,0,5,True,CHEMBL1809107,0.5336313092772267,CHEMBL585725,0.660548379786993,0.1891891891891892,0.11904761904761904
O=c1c(-c2ccc(OC)cc2)c(-c2ccncc2)[nH]c(-c2cc(Cl)cc(Cl)c2)c1,ReINVENT_919,-6.39966133831157,-9.51494578574078,423.2990000000002,6.086300000000003,2.4106999539586678,0.4325106298196929,54.98,3,1,4,True,13970,0.5164891437935273,CHEMBL1923208,0.5842253521126761,0.1348314606741573,0.23684210526315788
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(cc1)nccn2,ReINVENT_920,-6.32095618918791,-6.3770754260786,367.38700000000006,4.888000000000003,2.351902076636712,0.4930449684848849,67.35,4,1,3,True,13968,0.5465627059081923,CHEMBL437747,0.45416146683306136,0.21518987341772153,0.13793103448275862
c1(-c2c(-c3ccncc3)[nH]c(-c3cc(F)c(F)cc3)n2)cc2c(cc1)cccn2,ReINVENT_921,-6.86210117034454,-8.51766188697276,384.38900000000007,5.632100000000003,2.3853166862271085,0.43843494643626846,54.46,3,1,3,True,CHEMBL558982,0.6390430874966957,CHEMBL1946331,0.6257324840764331,0.12121212121212122,0.13924050632911392
c1(-c2ccncc2)c(-c2cc3c(cc2)nccc3)[nH]c(-c2ccncc2)n1,ReINVENT_922,-6.79950052209284,-5.69676616890137,349.3970000000001,4.7489000000000035,2.346919124231185,0.5103305655509991,67.35,4,1,3,True,51023138,0.6288409703504043,CHEMBL1923211,0.45192516858820975,0.18309859154929578,0.09090909090909091
c12c([nH]c(-c3ccncc3)cc1=NCCCN)cc(-c1ccncc1)cc2,ReINVENT_923,-7.02336515805685,-7.56437300156776,355.445,3.541400000000001,2.7387328849149437,0.537419852914046,79.95,4,2,5,True,51286678,0.5038961038961038,CHEMBL1771660,0.65421966899193,0.15384615384615385,0.1388888888888889
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc(-c3ccc(N)cc3)cc2)c1,ReINVENT_924,-6.29416500971831,-7.4460395306777,439.52200000000016,6.603100000000004,2.445942707046017,0.30317299022540745,80.48,4,2,4,True,CHEMBL4095848,0.4362315957023478,CHEMBL392615,0.5843048359240068,0.10843373493975904,0.13953488372093023
c1cc(-c2cc(-c3ccncc3)cc(-c3ccncc3)n2)cc2c1[nH]cn2,ReINVENT_925,-7.31424624659758,-6.21202704796268,349.39700000000005,4.7489000000000035,2.4377413464534055,0.5103305655509991,67.35,4,1,3,True,CHEMBL4763626,0.5969485060394151,CHEMBL4747276,0.5518349190658594,0.08860759493670886,0.1267605633802817
c1(-c2c(-c3ccncc3)[nH]c(-c3cc(F)c(F)cc3)n2)cc2c(cc1)ccnc2,ReINVENT_926,-6.40878528847953,-8.86385618539225,384.38900000000007,5.632100000000003,2.4406768672225816,0.43843494643626846,54.46,3,1,3,True,13933,0.6029290185425771,CHEMBL1946331,0.6233452138492872,0.25675675675675674,0.1282051282051282
c1(-c2cc(F)cc(F)c2)ccc2c(c(-c3ccncc3)c[nH]c2=N)c1,ReINVENT_927,-8.11845921243104,-7.56183265795989,333.341,4.654570000000003,2.6633531592535657,0.5508715727272736,52.53,2,2,2,True,CHEMBL347857,0.6078347578347578,CHEMBL1288159,0.5659871244635193,0.09230769230769231,0.1388888888888889
c1c(-c2nn(-c3ccccc3-c3ccc(F)cc3F)cc2C=C2SC(=N)NC2=O)ccc(-c2ccnc(C)c2)c1,ReINVENT_928,-9.71862271218799,-7.82461054315239,549.6060000000001,6.993590000000005,2.9720627367498853,0.23148889620014457,83.66000000000001,6,2,5,True,CHEMBL2042135,0.5154025368884287,CHEMBL571023,0.5487377279102384,0.16666666666666666,0.12727272727272726
N(C1C(OC2C(C)OC(OC3OC=C4C(=O)OCC3C3C5OC(C)(C)OC5C3OC4)C(=O)C2)C(O)C(O)C(O)C1O)C,ReINVENT_929,-5.7750185710447,-5.08578379227534,601.6020000000004,-2.5456999999999947,7.061604814034981,0.20618568100315746,200.92999999999998,15,5,5,False,CHEMBL4744911,0.3231759656652361,CHEMBL3356002,0.3477079559704612,0.0728476821192053,0.09375
CN(C(c1c2c(nc(-c3ccncc3)c1)ccc(-c1c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n1)c2)=O)C,ReINVENT_930,-6.9860139452997,-6.67931358047493,558.6670000000001,5.855100000000006,3.5660894275365376,0.25665742514872986,110.72,6,1,6,False,CHEMBL596072,0.48009600264834895,CHEMBL3355997,0.452439210888515,0.1388888888888889,0.1388888888888889
c1(-c2c3c(ccc4c3c[nH]n4)nc3cc(C)ccc3c2=O)ccc2c(c1)cn[nH]2,ReINVENT_931,-7.76312274404085,-6.88385150595272,377.4070000000001,4.476220000000003,2.922584921521226,0.44232202172453006,87.32,4,2,1,True,CHEMBL2022415,0.5315436241610738,CHEMBL1644640,0.5655142516527583,0.08641975308641975,0.11578947368421053
c1c(-c2cc(OC)ccc2)c(-c2ccncc2)[nH]c(=N)c1C(=O)N,ReINVENT_932,-8.27154310256314,-7.23851582268929,320.3520000000001,2.3306699999999996,2.5765671931302894,0.6867227015598492,104.85,4,3,4,True,111098,0.5916360968451944,CHEMBL1761575,0.5442566218554505,0.12658227848101267,0.14473684210526316
c1cc(-c2c(-c3ccncc3)[nH]c(-c3cc(F)c(F)cc3)n2)cc2c1[nH]c(-c1ccncc1)n2,ReINVENT_933,-6.21027579932745,-7.98871790870958,450.45200000000006,6.022200000000003,2.6287544770384006,0.3439307380524566,83.14,4,2,4,True,CHEMBL1809111,0.5217255717255718,CHEMBL1946328,0.5787710666806238,0.15384615384615385,0.10843373493975904
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc1)N(C)S(=O)(=O)C2,ReINVENT_934,-6.80589144068508,-5.61632013681325,403.4670000000002,3.4803000000000015,2.8855912951475986,0.565395645324345,91.84,5,1,3,True,51023138,0.5781133017219866,CHEMBL1644639,0.5322219963407196,0.19736842105263158,0.16091954022988506
c1c2c([nH]cc2-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc(-c2cn[nH]c2)c1,ReINVENT_935,-7.39018092040744,-9.53664914138668,420.4510000000001,5.816200000000003,2.7105228759991746,0.33603352620562327,86.03999999999999,3,3,4,True,13960,0.5066285947379155,CHEMBL1946325,0.6321074007220217,0.11702127659574468,0.0989010989010989
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4nc(-c5ccc(F)cc5)c[nH]4)cc3)n2)ccc(F)c1,ReINVENT_936,-6.50636519048573,-7.75062053808464,475.502,7.1410000000000045,2.6521820731788317,0.27837121292556405,70.25,3,2,5,True,CHEMBL400240,0.4735772357723578,CHEMBL10,0.6533797439928138,0.09876543209876543,0.6041666666666666
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc2c1OCCO2,ReINVENT_937,-6.6444344375678,-6.12579386810169,417.49000000000024,4.314300000000003,3.3733821735876193,0.5003188102450499,83.09,5,1,4,False,CHEMBL4564217,0.5396825396825398,CHEMBL3394111,0.46888165453849096,0.28169014084507044,0.17391304347826086
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(cc1)[nH]c(-c1ccncc1)n2,ReINVENT_938,-6.30090695138876,-7.5906479005502,432.4620000000001,5.883100000000003,2.52727055874192,0.3642053863817323,83.14,4,2,4,True,CHEMBL1809111,0.5417289220917823,CHEMBL1946495,0.5683460457647531,0.16216216216216217,0.0898876404494382
c1(-c2[nH]c(-c3ccncc3)c(-c3cc4c(cc3)nc(-c3cc(F)ccc3)[nH]4)n2)ccncc1,ReINVENT_939,-6.41548981958736,-8.64013441622654,432.46200000000005,5.883100000000004,2.5522374347230805,0.3642053863817323,83.14,4,2,4,True,CHEMBL1809111,0.5043659043659043,CHEMBL232610,0.5067457072771873,0.16455696202531644,0.10526315789473684
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(cc1)n(C)cn2,ReINVENT_940,-7.0841627001554,-6.73702038043682,369.4030000000001,4.831500000000003,2.430302291379361,0.49539980434405434,59.39,4,1,3,True,CHEMBL3093051,0.5389595375722543,CHEMBL1946331,0.5911553483684011,0.19230769230769232,0.10843373493975904
c1(Cl)c(-c2c(-c3ccncc3)[nH]c(-c3ccc(Br)cc3)n2)ccc(F)c1,ReINVENT_941,-5.96324671332497,-5.76817038371459,428.69200000000006,6.360700000000004,2.2735851817713524,0.41230626450626023,41.57,2,1,3,True,50932563,0.5467199225369159,CHEMBL1923213,0.5538835513369603,0.11538461538461539,0.12941176470588237
c1(-c2nnc3cc(-c4ccncc4)ccn32)ccncc1,ReINVENT_942,-7.54019933604066,-8.47066239708517,273.299,2.8533,2.334799664388214,0.5632563943483595,55.97,5,0,2,True,CHEMBL1802358,0.701671450278575,CHEMBL571619,0.7282458563535912,0.07462686567164178,0.14035087719298245
c12[nH]c(-c3ccncc3)cc1ccc(-c1[nH]ccc1)c2,ReINVENT_943,-7.52272400978784,-8.01398711229643,259.312,4.225000000000002,2.4140642569298993,0.5557432758442008,44.47,1,2,2,True,14655,0.6418439716312057,CHEMBL4777530,0.6891047883414296,0.12307692307692308,0.19047619047619047
C12C(C)(c3c(cc(-c4cccnc4)cn3)C1)CCCC2(C)C(=O)Nc1ccccc1,ReINVENT_944,-6.64133960121041,-7.78638943099744,397.52200000000005,5.402500000000003,3.5927947634363253,0.6434789063797366,54.88,3,1,3,True,CHEMBL1940253,0.42803823395539375,CHEMBL3393597,0.5851245308768338,0.16037735849056603,0.14285714285714285
c1(F)c(-c2c(-c3ccncc3)[nH]c(-c3ccc(C=C)cc3)n2)cccc1,ReINVENT_945,-6.04153213443912,-7.32201083193024,341.389,5.587800000000004,2.3212857647673033,0.5257108058383984,41.57,2,1,4,True,CHEMBL494089,0.5088559652445137,CHEMBL400863,0.5298434442270059,0.08,0.14102564102564102
c1(-c2ccncc2)nc(=Nc2ccc3[nH]c(-c4cccc(Cl)c4)cc3c2)[nH]cc1,ReINVENT_946,-7.2862517558635,-8.35742010693733,397.8690000000001,5.5058000000000025,2.9079092864586134,0.4213332457416459,69.72,3,2,3,True,CHEMBL2391131,0.6928625664388762,CHEMBL1644631,0.6288828976673309,0.15584415584415584,0.1927710843373494
c1cc(C2c3cc(C)c(C)c(C(O)=O)c3C3C=C(CO)CN3C2)c2cc(-c3cc(F)c(F)c(F)c3)ccc2n1,ReINVENT_947,-9.03807022839626,-7.70379592293151,530.5460000000002,6.055040000000005,4.075213127988411,0.2481277642405574,73.66,4,2,4,True,CHEMBL4089702,0.5441147378832838,CHEMBL259060,0.4399731160211712,0.12844036697247707,0.12962962962962962
c1(-c2c[nH]c3c2cc(-c2ccc(O)cc2)cn3)ccncc1,ReINVENT_948,-9.27235216057838,-8.60687739556115,287.322,3.9975000000000023,2.1976170849974075,0.5855451915458815,61.8,3,2,2,True,CHEMBL573007,0.7096989966555184,CHEMBL1681992,0.5820493642483171,0.18032786885245902,0.08695652173913043
c1c(N=c2nc(-c3c[nH]c4ncccc43)c(Cl)c[nH]2)ccc(CN2CCOCC2)c1,ReINVENT_949,-8.62168392655981,-7.13700406106739,420.9040000000003,3.671000000000002,2.983162018909324,0.5273816531357111,82.19,5,2,4,True,CHEMBL404565,0.7150012843565374,CHEMBL3220473,0.6755893368583388,0.25,0.1958762886597938
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c(c1)OCCN2C,ReINVENT_950,-6.53480830496021,-7.91384671792844,369.4280000000002,4.029300000000002,2.566877794894358,0.5905379090544558,66.92999999999999,5,1,3,True,CHEMBL1809111,0.5971974824842655,CHEMBL1946331,0.6349800077389398,0.25333333333333335,0.09523809523809523
N=c1c2c(-c3cc4c(c(OC)cc(C)c4)cc3)n[nH]c2nc[nH]1,ReINVENT_951,-7.55556038845091,-9.15335030333928,305.341,2.9026899999999998,2.9435509617850215,0.5316005238782087,90.44,4,3,2,True,CHEMBL160251,0.5992995768276668,CHEMBL1682004,0.6724864539434076,0.09210526315789473,0.13924050632911392
c1(-c2cnc3c(c(-c4ccncc4)c[nH]3)c2)cc(-c2cnccc2)ncc1,ReINVENT_952,-9.13994182745243,-9.70093765527246,349.39700000000005,4.748900000000003,2.429030235342296,0.5103305655509991,67.35,4,1,3,True,51320393,0.6535211267605634,CHEMBL4442806,0.6489110469692994,0.36231884057971014,0.13924050632911392
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c1cccc2Oc1ccccc1,ReINVENT_953,-6.53001953263938,-7.73037626128054,440.50600000000014,7.146200000000004,2.387451228169624,0.3092229329113698,63.69,4,1,5,True,CHEMBL4455516,0.5831962268290007,CHEMBL3220477,0.5471007513003274,0.12643678160919541,0.08080808080808081
c12c(cc(F)cc1)cc(-c1c(-c3ccncc3)[nH]c(-c3ccncc3)n1)cc2,ReINVENT_954,-6.80611262161287,-8.73294826709619,366.39900000000006,5.493000000000004,2.358394755042646,0.4590797529242107,54.46,3,1,3,True,50314960,0.5558974358974359,CHEMBL220227,0.5886839550686451,0.13157894736842105,0.34615384615384615
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)cn(-c2c(C)ccc(C)c2)nc1,ReINVENT_955,-9.03321132175889,-9.61733779948344,365.4400000000001,5.094440000000004,2.5241066065763587,0.4841097424341705,59.39,4,1,3,True,CHEMBL573480,0.649780614280016,CHEMBL4551217,0.6706059844103596,0.15,0.13793103448275862
c1(-c2c[nH]c3c2cc(-c2ccc(OC)cc2)cn3)cnc(-c2c[nH]c3c2cccn3)cc1,ReINVENT_956,-8.52572794909323,-9.50576134529228,417.4720000000001,5.843800000000004,2.53318862498703,0.3773888404979897,79.48,4,2,4,True,CHEMBL3736164,0.6983339241403758,CHEMBL400863,0.591160858527579,0.21951219512195122,0.1625
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4c[nH]c(C)n4)cc3)n2)ccc2c(c1)ccnc2Cl,ReINVENT_957,-6.26846924696461,-7.50537261115968,462.9440000000001,6.7058200000000046,2.8910670924230164,0.2851714330139254,83.14,4,2,4,False,50932565,0.48718718718718723,CHEMBL3220500,0.526827161826622,0.12941176470588237,0.12643678160919541
c1(-c2ccc3c(ccnc3-c3ccncc3)n2)ccc2[nH]c(-c3ncc(-c4cccc(F)c4)cc3)cc2c1,ReINVENT_958,-4.92025195259199,-8.53345219537928,493.54500000000024,7.708200000000006,2.654049785811262,0.2726877309626572,67.35,4,1,4,True,CHEMBL4518634,0.4224098375699734,CHEMBL3355159,0.5868789194404245,0.2087912087912088,0.09803921568627451
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc2c1N(C)CC2,ReINVENT_959,-6.9718684466424,-6.74895512162455,414.5340000000002,4.535400000000004,3.441039172623067,0.4981392745595773,67.86999999999999,4,1,4,False,169536,0.5121565079724075,50543920,0.736875475526249,0.10752688172043011,0.6071428571428571
c1(-c2n[nH]c3ccc(-c4cncc(NCC5NCCC5)c4)cc32)ccnc(F)c1,ReINVENT_960,-9.18594966106587,-8.63903174479323,388.45000000000005,3.9899000000000022,3.2294891015640186,0.450724866242979,78.52,5,3,5,True,CHEMBL259271,0.6157912883576601,CHEMBL4875508,0.6376695929768555,0.1414141414141414,0.12149532710280374
c1(-c2cc(-c3ccncc3)c[nH]c2=N)ccnc(-c2ccncc2)c1,ReINVENT_961,-7.51807163271548,-7.94090564575795,325.37500000000006,3.6801700000000013,2.707053730979137,0.6029100782281309,78.31,4,2,3,True,51304662,0.670934875395842,CHEMBL571619,0.7278580402010051,0.21212121212121213,0.19298245614035087
c1c(-c2oc(-c3ccncc3)nn2)cc(-c2cncc3c2cccc3)cc1,ReINVENT_962,-7.56920901725347,-8.37909822612248,350.3810000000001,5.0138000000000025,2.222008013120073,0.4573118337790414,64.7,5,0,3,True,CHEMBL3827240,0.5993343573988735,CHEMBL248833,0.6678919835996041,0.10256410256410256,0.19696969696969696
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(cc1)nccn2,ReINVENT_963,-6.32095618918791,-6.3770754260786,367.38700000000006,4.888000000000003,2.351902076636712,0.4930449684848849,67.35,4,1,3,True,13968,0.5465627059081923,CHEMBL437747,0.45416146683306136,0.21518987341772153,0.13793103448275862
c1(-c2[nH]c(-c3ccncc3)c(-c3cc4c(cc3)n[nH]c4-c3ccc(F)cc3)n2)ncncc1,ReINVENT_964,-7.94606474657731,-7.67454987903754,433.4500000000001,5.278100000000004,2.747534608977398,0.39440810359145184,96.03,5,2,4,True,50506661,0.5659458406390026,50383511,0.5228392297357815,0.08080808080808081,0.21686746987951808
Fc1c(F)ccc(-c2nc(-c3c[nH]c4ccc(-c5cnn(C)c5)cc43)[nH]c2)c1,ReINVENT_965,-9.79299363395337,-9.94937948937855,375.38200000000006,4.903700000000004,2.8164126728677896,0.4709361997378764,62.29,3,2,3,True,CHEMBL572973,0.6749754936283434,CHEMBL4442806,0.6486380815847779,0.19444444444444445,0.10344827586206896
c1(-c2ccc(-c3c[nH]c4c3cc(-c3ccncc3)cn4)cc2)cnc2[nH]ncc2c1,ReINVENT_966,-8.23726596098528,-8.28318607186588,388.4340000000001,5.2302000000000035,2.600500186584343,0.4347629548155018,83.14,4,2,3,True,CHEMBL3735835,0.6506311026434866,CHEMBL1771661,0.6755735140771637,0.15476190476190477,0.18055555555555555
c1c(C)c2c(ccc(-c3ccncc3)c2)[nH]c1=N,ReINVENT_967,-7.36225233741441,-7.2606956935889,235.29000000000002,3.0177900000000006,2.504896195222683,0.6689280643912159,52.53,2,2,1,True,50612550,0.6113467656415694,CHEMBL397356,0.6661772802349055,0.09090909090909091,0.09090909090909091
c1(-c2c(=O)[nH]cc(-c3c4ccccc4[nH]c3)n2)cc(-c2ccncc2)[nH]c(=NC(=O)NCC)c1,ReINVENT_968,-9.40701219550947,-9.35898394876529,451.4900000000002,3.605500000000001,3.319382491024415,0.33231332268928077,131.68,4,4,4,True,13915,0.5570655058923453,CHEMBL3899711,0.5700924173254649,0.14423076923076922,0.1111111111111111
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2c1ccc(O)c2,ReINVENT_969,-7.1127057892801,-9.12129927609466,381.4100000000001,5.803600000000004,2.287727364960139,0.41489986228196446,61.8,3,2,3,True,13931,0.5444534600672308,CHEMBL1946331,0.609857035364936,0.1917808219178082,0.10256410256410256
c1(-c2cc(-c3ccncc3)c[nH]c2=N)ccncc1,ReINVENT_970,-7.65253231819105,-7.37309440904513,248.28900000000004,2.61817,2.648167899568474,0.7317486780344092,65.42,3,2,2,True,CHEMBL1630460,0.7063211621515508,CHEMBL248643,0.790527531767424,0.10869565217391304,0.3409090909090909
c1sc2c(=NC3CCNCC3)[nH]c(-c3ccncc3)nc2c1-c1ccncc1,ReINVENT_971,-8.41054577083497,-7.98339453331965,388.5000000000001,3.4011000000000022,3.1869267754318944,0.5637678453559022,78.85000000000001,6,2,3,True,13947,0.5561866577569885,CHEMBL1783492,0.5473770300268723,0.09090909090909091,0.0898876404494382
c1cccc(-c2cc3c(-c4ccncc4)c[nH]c3nc2)c1OC1CNC1,ReINVENT_972,-9.69876518153354,-8.32026995448728,342.40200000000016,3.642500000000002,2.518449269683442,0.5942606765896715,62.83,4,2,4,True,51109190,0.5892213909670269,696006,0.5821318228630278,0.10975609756097561,0.12903225806451613
c1c(-c2c(-c3ccc4c(c3)cnn4C)cn[nH]2)ccc(-c2cnc(OC)cc2)n1,ReINVENT_973,-8.65290852878202,-6.99535549856124,382.42700000000013,4.096000000000003,2.653189265412628,0.5061187187411818,81.51,6,1,4,True,CHEMBL573480,0.6570715036803365,CHEMBL245533,0.6217354675652906,0.1518987341772152,0.20930232558139536
c12c(n[nH]c1)cc(-c1c(-c3ccncc3)[nH]c(-c3ccncc3)n1)cc2,ReINVENT_974,-6.57402316445749,-7.44537715992342,338.374,4.077000000000003,2.7347987202328916,0.5191496788828651,83.14,4,2,3,True,CHEMBL558982,0.6139458121303809,CHEMBL1946331,0.666804464654816,0.11666666666666667,0.09210526315789473
n1nc2c(cc(-c3c[nH]c(=N)c(-c4cnc5[nH]ccc5c4)c3)cc2)[nH]1,ReINVENT_975,-8.74037273558793,-8.25392752384467,327.35100000000006,2.9757700000000007,3.347445830771237,0.39986733126804674,109.88999999999999,4,4,2,True,CHEMBL3652545,0.5611580551322898,CHEMBL248833,0.6386824078122723,0.1375,0.22857142857142856
